Length,Time (ms)
21,0.002196421
20,0.000076476
20,0.002577049
20,0.008509672
19,0.000421569
20,0.000556899
21,0.000979004
20,0.000138411
21,0.000714842
21,0.000693573
21,0.001548462
21,0.001686943
21,0.000957499
21,0.001798258
20,0.003006236
21,0.000468015
21,0.000817854
20,0.000557531
19,0.000760094
19,0.000089808
21,0.010588119
19,0.000153496
19,0.002973462
21,0.000569629
21,0.002050724
20,0.000563901
21,0.001715191
21,0.00096222
20,0.000067839
21,0.000809178
20,0.001574551
20,0.001740198
21,0.013911856
20,0.003681134
20,0.001485532
19,0.010930542
20,0.001067263
21,0.000452473
21,0.00132619
20,0.000041292
19,0.000025327
20,0.000111191
19,0.002168501
21,0.000363133
20,0.000175967
20,0.000201783
21,0.001728961
19,0.000018438
21,0.002144692
20,0.000939791
20,0.000971687
20,0.000773732
20,0.000412395
21,0.000501153
21,0.001078033
21,0.001158738
20,0.004456028
19,0.000045922
20,0.000097669
20,0.000287488
21,0.00186517
21,0.014199282
21,0.000635587
21,0.000771408
20,0.000487142
21,0.001619206
21,0.00117627
21,0.000506187
20,0.000150501
20,0.000700421
19,0.000093002
21,0.001588599
21,0.000739033
20,0.010327518
20,0.000504219
21,0.032452767
21,0.001796572
21,0.000897568
20,0.007549181
20,0.001054418
21,0.000871982
22,0.015145274
21,0.014514619
20,0.002269483
20,0.002521393
21,0.00096775
20,0.000154837
21,0.000742954
20,0.000039278
20,0.00029819
20,0.000092458
20,0.004114483
21,0.018555851
21,0.001686872
20,0.000356505
21,0.002856365
20,0.002000178
21,0.00177725
19,0.000585557
20,0.000070954
21,0.002106204
19,0.000460033
21,0.016103609
21,0.010449153
21,0.009918224
21,0.000349418
21,0.001320394
21,0.000929356
20,0.000073812
20,0.000020396
19,0.001316568
21,0.001077147
20,0.000083538
20,0.00012935
21,0.002048531
20,0.004161466
21,0.000716234
21,0.001531995
21,0.001233883
21,0.000593162
21,0.000435873
20,0.005798955
20,0.000075918
20,0.000086986
21,0.011168635
21,0.0105118
20,0.000653456
21,0.001361015
21,0.005567365
20,0.001839958
21,0.000998842
21,0.001529237
21,0.000598869
20,0.000586956
20,0.002131118
20,0.000146987
21,0.019324657
21,0.001878931
21,0.010162744
21,0.000988748
21,0.000628881
21,0.00076903
20,0.000278263
20,0.002773599
20,0.000383616
21,0.000675863
20,0.003654161
20,0.011433674
21,0.001038142
20,0.001691227
21,0.007149531
20,0.020429335
20,0.009116074
19,0.000708176
21,0.000829992
21,0.005671343
19,0.000019689
19,0.001462678
20,0.000037046
18,0.000628149
20,0.000057505
21,0.001829738
20,0.000026623
19,0.007786887
21,0.001906375
20,0.000211368
20,0.00100199
20,0.002546464
18,0.000036943
20,0.001021081
21,0.001158884
21,0.00653009
20,0.002170784
21,0.003909896
20,0.001274172
19,0.000065397
21,0.009725692
20,0.000366958
20,0.006325652
21,0.001428812
20,0.000243001
20,0.000463955
19,0.00014104
21,0.000833244
21,0.000750803
19,0.000289061
21,0.001856983
20,0.001123972
21,0.002264576
20,0.000803879
20,0.006370149
21,0.000816754
21,0.001046204
20,0.000059579
21,0.000646855
21,0.000385888
21,0.000797346
20,0.000090722
21,0.008842524
21,0.002153989
20,0.033385638
20,0.000579282
20,0.005570806
21,0.000897148
20,0.000342163
19,0.007907089
21,0.001033403
20,0.000201705
20,0.001704058
19,0.000154734
20,0.000497041
19,0.000081162
21,0.004064121
20,0.000270137
20,0.000172727
20,0.000137024
21,0.001066429
21,0.00154933
20,0.000530519
21,0.001414627
20,0.000132232
20,0.000059089
20,0.000135634
21,0.000514629
21,0.000756746
21,0.002196826
21,0.000297942
21,0.016937636
20,0.00106899
20,0.000148569
20,0.000493658
19,0.001881798
21,0.000308653
21,0.00079297
21,0.001140821
21,0.001201035
20,0.001360303
21,0.00046123
19,0.000633733
18,0.000017173
21,0.002434226
21,0.001704353
20,0.000347893
20,0.00100068
21,0.000734393
21,0.001578736
21,0.008060056
20,0.000294586
20,0.000186609
20,0.000432671
21,0.000559328
21,0.010494622
18,0.001072396
21,0.000425931
20,0.000589794
20,0.000895328
20,0.00014086
20,0.001990592
21,0.00065625
21,0.001146135
21,0.000299601
20,0.000350013
20,0.001188386
20,0.002837657
21,0.001755232
21,0.002753811
21,0.000682537
20,0.000668681
21,0.006417801
18,0.001639932
21,0.000743014
21,0.000646405
21,0.007571486
20,0.000067662
20,0.000426262
20,0.003543105
20,0.000055741
21,0.001021152
21,0.014124406
21,0.00167172
20,0.000425454
21,0.000482433
20,0.001089494
19,0.000423072
21,0.000849528
20,0.000135564
21,0.002616866
21,0.000732006
21,0.00178444
20,0.001245373
20,0.00009152
20,0.000104836
20,0.006546341
20,0.000413949
21,0.001391267
19,0.006981741
20,0.000184787
20,0.001623843
22,0.017068111
20,0.000069725
21,0.00143039
20,0.000178796
20,0.001670962
21,0.000830115
20,0.000090383
21,0.000682047
19,0.000868286
20,0.00053789
19,0.000075666
21,0.001667159
21,0.004352186
20,0.00021374
19,0.000790412
20,0.000361482
20,0.00008471
21,0.001529377
21,0.000777724
21,0.001727869
20,0.000126672
21,0.002066502
20,0.00253275
20,0.011105495
21,0.001719548
20,0.000509232
19,0.000022952
21,0.000582131
19,0.001516797
21,0.002414303
20,0.000079027
21,0.002043047
20,0.000954256
21,0.000425764
21,0.001351971
20,0.000218959
18,0.001982796
20,0.000141751
22,0.005034842
21,0.001212339
21,0.000885744
20,0.000642256
20,0.000589085
20,0.000556702
19,0.006256847
21,0.014388296
20,0.000042808
20,0.000720174
20,0.001367959
20,0.000171222
20,0.000138601
21,0.001237853
21,0.0009348
21,0.004426483
19,0.000586066
21,0.00247746
18,0.00002514
20,0.003050707
19,0.000376204
20,0.000408243
20,0.000088366
21,0.000654837
20,0.000510546
21,0.001370263
20,0.000590938
20,0.000076356
19,0.00026111
21,0.009278947
20,0.000271041
20,0.002575004
21,0.00108171
20,0.008501322
21,0.010914229
20,0.000292009
21,0.004437847
20,0.000991356
21,0.001608506
21,0.00214931
20,0.000387932
18,0.000024395
21,0.000855229
21,0.001745836
20,0.012000313
20,0.001243818
20,0.000352186
21,0.000780565
21,0.007014252
20,0.001123625
19,0.000399351
19,0.000050987
21,0.001707555
20,0.002287685
21,0.004261127
21,0.010693899
21,0.001247281
21,0.0004856
21,0.016825731
22,0.007942249
20,0.000062463
20,0.001079673
20,0.000733265
21,0.000803043
20,0.005238755
20,0.000056253
21,0.000463156
21,0.000877369
20,0.000206219
21,0.001343813
19,0.000163491
20,0.000020497
20,0.000166757
20,0.000172993
21,0.018542561
20,0.001518949
20,0.000048945
20,0.000477038
20,0.002125791
21,0.00098608
21,0.001216673
21,0.000286572
20,0.000208948
19,0.000914684
20,0.000826262
20,0.000212695
20,0.001192984
20,0.001004708
21,0.00135779
20,0.000779703
20,0.000215105
20,0.000382803
19,0.000461895
20,0.000070451
21,0.000934075
21,0.001074191
21,0.000611732
20,0.000084097
20,0.00071557
20,0.003789865
19,0.00004312
20,0.001645885
20,0.000261014
21,0.00331329
21,0.001768516
20,0.000586254
21,0.010503301
21,0.001667579
20,0.00118341
20,0.001854287
20,0.000288957
20,0.00487433
21,0.017691835
21,0.000673451
20,0.006265693
19,0.000485068
19,0.00927652
21,0.000687739
20,0.000188012
21,0.00174763
21,0.001017
20,0.000201092
20,0.000290159
19,0.000653082
20,0.004971581
21,0.013527059
20,0.001556244
21,0.001127652
20,0.000413367
20,0.000411134
21,0.00112487
21,0.000827947
20,0.000278613
21,0.011889382
21,0.000470942
21,0.000954965
20,0.000528279
20,0.001697338
20,0.000765904
19,0.000033906
20,0.000307961
20,0.000038243
21,0.000497787
19,0.002365795
20,0.000068175
21,0.001140846
20,0.000546201
21,0.005617582
21,0.00263571
18,0.000569766
20,0.000155943
19,0.001143191
21,0.000596916
20,0.00143078
20,0.000450055
21,0.002290287
21,0.007073342
21,0.001559741
20,0.000077674
19,0.000019953
20,0.00081888
21,0.001153033
20,0.000100374
21,0.011573996
20,0.000325233
21,0.000604316
20,0.009795567
21,0.00086355
20,0.00167302
21,0.000834674
20,0.000999059
20,0.000418374
21,0.013125565
21,0.000493568
20,0.000960532
21,0.001270117
20,0.001178541
20,0.0004744
20,0.001235337
20,0.001314337
20,0.000052391
21,0.000267601
21,0.001095376
21,0.000929877
18,0.002243466
21,0.000985229
20,0.000172704
20,0.001071575
21,0.000625156
21,0.00302083
21,0.000469887
20,0.001159425
22,0.006304547
21,0.000703186
21,0.001205305
20,0.000643116
21,0.000658032
20,0.000115362
20,0.000031431
20,0.000528291
22,0.01004767
21,0.001585416
20,0.000520415
20,0.000266909
20,0.001220798
19,0.000196791
21,0.012295515
20,0.000438782
20,0.000585985
20,0.001591466
21,0.001741734
21,0.000942373
21,0.00363145
20,0.002512883
21,0.001438174
19,0.000672781
22,0.004639685
21,0.001191491
21,0.000300931
19,0.00127269
21,0.00875304
21,0.001134443
20,0.000131757
19,0.003492267
20,0.000950929
21,0.012443676
21,0.006735154
21,0.000863266
20,0.000813228
20,0.000108688
21,0.000703579
21,0.001447071
21,0.002265866
21,0.005072666
19,0.000163335
20,0.00530883
21,0.001685118
19,0.001621008
22,0.014778241
20,0.000089317
21,0.000679623
20,0.000527422
19,0.00053223
21,0.000944387
20,0.000030091
22,0.013030952
20,0.007739073
20,0.001527479
21,0.002798643
21,0.001435161
21,0.001314491
21,0.014488854
20,0.000903632
19,0.001841897
21,0.000877813
20,0.000366086
21,0.00080089
21,0.001038468
20,0.001504627
21,0.01237698
21,0.001207155
21,0.011902629
21,0.002119177
19,0.001077369
20,0.000076296
21,0.00090786
19,0.000196009
20,0.000165619
21,0.001445514
21,0.000574479
20,0.000174078
21,0.012399902
21,0.011553522
19,0.000303836
20,0.000874124
21,0.001213096
20,0.000055697
20,0.000485528
20,0.000508513
20,0.000143595
20,0.00081637
20,0.000102391
21,0.001728651
20,0.000760031
18,0.000026436
19,0.00124528
21,0.012453662
20,0.000099088
20,0.000776982
21,0.000530687
21,0.000997358
19,0.000138462
20,0.002010949
18,0.000304169
20,0.001070012
22,0.01021916
19,0.009209674
20,0.000177452
19,0.002626627
20,0.000079028
20,0.00463318
20,0.001456068
21,0.015901937
20,0.000174953
20,0.003131838
21,0.001643156
21,0.001186736
21,0.000804646
20,0.000051721
21,0.003320943
20,0.002656053
21,0.002161585
20,0.009096158
20,0.00062408
20,0.000741854
21,0.001557536
20,0.000216378
20,0.000635494
21,0.012030335
20,0.000092151
20,0.000057065
20,0.00003474
20,0.001818841
20,0.000377438
21,0.002589576
20,0.000127261
21,0.001371034
21,0.001687489
20,0.010217769
20,0.003540114
19,0.000206109
20,0.001181783
21,0.002299422
20,0.001258912
21,0.003047329
21,0.002517869
21,0.0011464
20,0.001005688
20,0.000074816
21,0.001533785
21,0.001405786
20,0.002966201
20,0.00070827
20,0.000721744
21,0.00169659
21,0.001582259
20,0.000222888
20,0.000046675
21,0.003489945
20,0.002142676
21,0.000588332
20,0.00002333
20,0.000213846
20,0.000214466
21,0.000953503
21,0.000978225
21,0.007106978
21,0.003668848
21,0.001290841
20,0.000109396
21,0.014628085
21,0.000929585
21,0.007993249
20,0.002690931
20,0.017144314
19,0.007992654
21,0.000725729
21,0.00236776
21,0.00112733
22,0.015769275
20,0.004054467
21,0.001216791
19,0.00005241
20,0.009410484
20,0.000574677
20,0.001368778
20,0.00163586
20,0.001042268
20,0.001195381
21,0.001959178
20,0.000261768
19,0.000689252
20,0.000062849
20,0.000029083
20,0.000348186
21,0.0007076
21,0.001264747
20,0.001097596
20,0.002484128
21,0.001495054
20,0.000081061
21,0.00182481
21,0.001890586
20,0.000735349
20,0.000020585
21,0.001157946
20,0.000528843
19,0.00347627
20,0.008108962
20,0.000080008
21,0.000707313
20,0.001051301
20,0.000235163
19,0.00009538
20,0.000285684
21,0.007032615
20,0.014084016
21,0.003111518
20,0.022879875
21,0.000653108
21,0.002932059
21,0.001666872
21,0.041358411
21,0.002879805
21,0.001392476
21,0.001430932
21,0.002018358
21,0.001591048
19,0.001678299
20,0.002767366
20,0.002613705
21,0.023327394
20,0.000410922
21,0.000876785
20,0.000372244
20,0.000668199
21,0.001887048
21,0.000673064
20,0.000498808
20,0.004557628
19,0.000228393
20,0.00016215
21,0.002764581
20,0.000189755
21,0.003483145
21,0.012527155
20,0.001680963
21,0.013682089
20,0.000090256
21,0.001674981
20,0.000023916
20,0.000169978
21,0.002097093
20,0.001954422
20,0.000241571
21,0.001519317
21,0.001366991
21,0.000878908
20,0.004139126
20,0.000898446
20,0.000077245
20,0.000284195
21,0.000832927
20,0.000111779
20,0.002578934
20,0.0001042
20,0.001100576
21,0.001078729
21,0.026042142
19,0.001298874
21,0.001193732
21,0.000860568
20,0.000570364
21,0.001939431
20,0.008521142
19,0.000907299
20,0.000120542
19,0.001650547
21,0.000869006
20,0.000052905
21,0.000762147
21,0.001587181
20,0.000331514
20,0.002151636
20,0.000504922
20,0.000624348
21,0.001074536
19,0.009788935
19,0.000077227
21,0.001950379
19,0.000063032
21,0.00089999
21,0.000953865
21,0.003489631
20,0.000353425
20,0.000193205
20,0.000552506
21,0.000758485
21,0.00071532
21,0.006494795
21,0.009872312
20,0.00100648
20,0.000471082
19,0.000038084
20,0.000083908
21,0.001296398
20,0.000513907
20,0.00051223
21,0.000819094
20,0.001648117
20,0.000156391
20,0.000546816
21,0.001868089
20,0.000213287
20,0.000812269
21,0.001219132
21,0.002250889
20,0.004344675
19,0.000584058
21,0.000344065
20,0.000169015
20,0.007087009
20,0.006760013
20,0.001175608
20,0.00071491
20,0.000026217
20,0.001369969
19,0.000392058
21,0.001178665
19,0.010130185
20,0.001247595
21,0.001013669
20,0.000126185
21,0.000750119
21,0.00135511
20,0.005114107
20,0.000276655
20,0.00124231
21,0.000676822
21,0.003014455
21,0.000765024
21,0.000580924
21,0.001228339
20,0.001855313
21,0.003539734
19,0.000458359
20,0.002122964
20,0.00170738
20,0.000775877
21,0.001056251
21,0.000659397
19,0.000302931
20,0.000108551
20,0.000139211
20,0.001624211
20,0.00047989
21,0.001030933
20,0.001007322
21,0.000966858
21,0.000375106
20,0.000124846
20,0.000355772
21,0.000897908
19,0.000343695
21,0.000833058
20,0.000082166
20,0.001776889
21,0.001348317
20,0.001228437
20,0.000227819
20,0.000959625
20,0.002501061
20,0.000039609
19,0.003714816
21,0.013018567
21,0.013012667
20,0.000194442
21,0.003201565
21,0.00170281
21,0.001975312
20,0.000712035
20,0.00265763
20,0.001430508
21,0.012812907
20,0.000828085
22,0.005449984
21,0.0003086
21,0.001119124
21,0.000242007
21,0.001891945
21,0.000569073
21,0.007027859
21,0.00166963
21,0.002778694
20,0.005708091
21,0.000891617
19,0.000026187
20,0.000281518
21,0.001325708
21,0.001453501
21,0.000585029
19,0.000670802
19,0.000026213
21,0.006229791
21,0.000936854
21,0.001324978
21,0.007650165
21,0.0008371
20,0.000161933
19,0.000043568
20,0.000388438
20,0.000116475
21,0.002657046
21,0.002368307
21,0.005318786
21,0.00338659
21,0.001523951
21,0.00166296
21,0.001025325
20,0.000594744
21,0.010226539
21,0.00106157
18,0.000292611
20,0.000533343
20,0.001256046
20,0.002831272
21,0.004052115
21,0.001975829
21,0.00268038
20,0.000491468
20,0.000095761
21,0.001697497
21,0.015804841
20,0.00017855
21,0.011198876
20,0.000315621
20,0.001306177
20,0.000298988
21,0.001651968
20,0.00014418
21,0.001439108
20,0.000148839
20,0.004409056
20,0.000325976
21,0.012476323
20,0.001290774
21,0.001382217
21,0.00900263
21,0.001574714
20,0.000300842
21,0.002117346
21,0.000970167
21,0.001881232
20,0.000644276
21,0.001018705
20,0.000693143
20,0.003217091
20,0.001133151
21,0.00159222
21,0.014783493
21,0.004596244
19,0.001706786
20,0.000094116
20,0.000127884
20,0.000088528
19,0.000040568
20,0.00080748
20,0.00646032
19,0.001100766
21,0.002026715
20,0.001490217
21,0.000704982
21,0.001261206
21,0.000612116
20,0.0001678
20,0.004515931
19,0.000267412
20,0.00022896
21,0.001188674
20,0.00056987
20,0.000658378
21,0.000683831
21,0.000723083
21,0.000463083
20,0.000665605
19,0.001256534
20,0.000035762
20,0.000891316
21,0.001155252
21,0.002140213
20,0.001329149
21,0.001524752
21,0.00375517
20,0.000899558
21,0.002828888
21,0.001173861
19,0.000354015
20,0.000078143
20,0.000066812
21,0.000347471
20,0.004067814
20,0.000080388
19,0.000059867
20,0.000353648
21,0.001661518
22,0.009247012
20,0.000215199
19,0.002690293
21,0.010014991
21,0.00109571
20,0.00115402
21,0.000821577
21,0.000739892
20,0.000094176
20,0.00023094
21,0.001450493
21,0.0061403
21,0.001239345
21,0.000692068
20,0.002143932
21,0.006922665
20,0.007320637
20,0.002240547
21,0.001052691
20,0.000409542
21,0.001071042
21,0.00078443
20,0.000797078
21,0.001123345
20,0.000076417
21,0.001119699
20,0.000053302
19,0.004551488
20,0.001318532
20,0.000307869
20,0.001779429
20,0.005682714
20,0.000583513
21,0.000824873
20,0.000393578
20,0.0013777
21,0.018389022
21,0.01298046
20,0.001715676
21,0.000745843
20,0.000055499
20,0.001838988
21,0.000491951
20,0.002088519
19,0.00116597
20,0.000045773
21,0.0011881
21,0.002550792
19,0.001092562
21,0.000637218
20,0.000310555
20,0.001778622
20,0.000165146
20,0.000939172
19,0.000425654
21,0.001135897
21,0.000514315
21,0.002526876
20,0.000158084
20,0.001191416
21,0.000942985
21,0.01728138
21,0.000932814
21,0.000713745
21,0.000728758
20,0.002284341
20,0.000359129
20,0.001919801
19,0.000034683
20,0.000567936
20,0.000943667
21,0.010259084
21,0.001818471
21,0.001407205
20,0.001381035
19,0.000298903
21,0.001715661
19,0.000090659
21,0.001454508
19,0.001427193
20,0.002067647
20,0.000047148
21,0.021555405
21,0.000303398
21,0.001394863
20,0.000325526
21,0.000971166
20,0.002602603
21,0.000997171
21,0.000544855
21,0.008094981
20,0.000588911
20,0.006374164
21,0.003200534
20,0.00084156
22,0.010163571
20,0.000304311
21,0.001333954
21,0.005516884
20,0.007049327
20,0.000175815
21,0.000520172
21,0.000502894
20,0.000925676
21,0.014733397
21,0.017997331
19,0.000720851
21,0.008205437
20,0.00008024
20,0.000072664
21,0.000834449
20,0.000044771
20,0.000124631
19,0.000156193
21,0.000348306
19,0.00046951
21,0.000251801
21,0.001367251
20,0.000392675
19,0.000335325
17,0.000129771
20,0.000712896
20,0.000204272
19,0.000405915
21,0.002596843
21,0.000602832
21,0.004041649
20,0.004082777
21,0.009318001
21,0.001536084
20,0.000099122
19,0.000338057
21,0.001250218
20,0.000073388
21,0.002310563
19,0.002643327
21,0.008275555
20,0.000699404
21,0.003407462
21,0.039067932
19,0.003180654
20,0.000115212
20,0.000276159
21,0.000876268
20,0.004141317
18,0.000308923
20,0.000677832
20,0.00289908
20,0.000165441
21,0.00243512
21,0.000754711
21,0.001082159
21,0.021565393
20,0.004706132
21,0.015379046
19,0.003719931
19,0.000585235
20,0.000093832
20,0.003064007
21,0.000971943
20,0.000027023
21,0.001559233
20,0.000062567
21,0.007243719
20,0.000095653
20,0.000303788
20,0.000058802
20,0.001382777
21,0.008108286
20,0.00034841
21,0.001389826
21,0.001674916
20,0.000112227
21,0.00093194
20,0.00007891
19,0.009012102
20,0.003311516
21,0.002569814
21,0.013524788
19,0.012717777
21,0.009942616
21,0.000749486
21,0.001216468
21,0.00105575
21,0.000768804
20,0.000180446
21,0.007786487
20,0.016788416
21,0.00247554
20,0.000264412
20,0.006196926
21,0.000767829
21,0.002690795
21,0.0064624
21,0.001343569
21,0.00150973
20,0.000150677
19,0.000160649
20,0.000058319
18,0.000014239
19,0.000905352
20,0.000794172
20,0.001141819
21,0.002701461
21,0.000618846
21,0.000897067
20,0.000122527
20,0.006360175
20,0.000700574
21,0.001624259
21,0.001302916
20,0.0000544
22,0.0083193
20,0.000154526
20,0.0064645
21,0.000349475
21,0.012791855
21,0.000494037
21,0.000729435
20,0.010342031
20,0.003997294
21,0.000591817
19,0.000039821
20,0.000126895
20,0.000707434
21,0.001862104
20,0.000740281
21,0.001163761
20,0.000249317
19,0.00272956
21,0.001829029
21,0.000886781
21,0.000469716
20,0.000144765
20,0.002917608
21,0.001306575
20,0.004272988
20,0.000279366
21,0.027258452
21,0.005059068
21,0.000904451
20,0.000741999
20,0.000281799
21,0.000723705
